TweetID,tweet
1.50488E+18,"Namanya efek samping itu ga semua mengalami, mayoritas yahya dapat yang ringan saja Karna pancingan sel tubuh manusia oleh zat asing dari farmasi besar, apakah anda sudah teredukasi bahan vaksin covid secara teliti?

No.. Karna gratis mereka tidak memberi petunjuk transparansi"
1.50451E+18,"Wabah Covid 19 Masih Belum Usai, Vaksin Gratis Akhirnya Digelar Untuk Masyarakat yang Memiliki Mobilitas Umum https://t.co/JqBl4AVYWH"
1.50444E+18,Usai Vaksinasi Covid-19 Warga Dapat Minyak Goreng Gratis https://t.co/0YjWASpmoC https://t.co/D0qXiPWCwc
1.50429E+18,"Warga Tanah Sereal, Tambora, Jakarta Barat yang mengikuti program vaksinasi Covid-19 pada malam hari memperoleh minyak goreng gratis dari pemerintah. #TempoMetro https://t.co/WhC9tBlR1b"
1.50425E+18,Ratusan Warga di Jakarta Barat Dapat Minyak Goreng Gratis Usai Vaksinasi Covid-19 https://t.co/FB6rN48mMS
1.50425E+18,Ratusan warga Tambora yang ikut vaksinasi Covid-19 malam hari mendapatkan minyak goreng gratis pada Rabu (16/3). #minyakgorenggaris https://t.co/HjGFw5ytaE
1.50404E+18,"Upaya Percepatan Vaksinasi Covid-19 di Sejumlah Wilayah, Uniknya Warga Dapat Minyak Goreng Gratis https://t.co/VmBMktboN2 https://t.co/yNzQYr1wKW"
1.50398E+18,"9 sd 31 Maret 2022.
jam 11:00 wib sampai selesai (jam 8 malam)

vaksin 1, 2 dan 3 anti #COVID19
silakan buat yang belum fivaksin.
tersedia Gratis dan Praktis.
5menit selesai. Hanya bawa KTP saja. https://t.co/eTcTkoUULD"
1.50373E+18,"Vaksinasi yang diberikan kepada masyarakat itu diharapkan dapat mengurangi risiko pemburukan jika terpapar covid-19. Selain itu, pembagian masker secara gratis bertujuan untuk mengurangi ancaman terpapar virus SARS-CoV-2 penyebab covid-19.  https://t.co/WB9J9fTNGN"
1.50373E+18,"@KehangatanAl @mamoyyy_andin vaccine be like : lu udah dapat jatah gratis 3x vaksin,trs salahin gw yang tugasnya melindungi diri manusia dari covid. Manusia ga tau diri ya anda"
1.50344E+18,Personil Polres Sanggau melaksanakan kegiatan Patroli Rutin Yang Ditingkatkan (KRYD) memberikan himbauan kepada masyarakat untuk mematuhi Prokes Covid-19 dan mengikuti Vaksinasi Covid-19 antisipasi penyebaran Varian baru Omicron serta membagikan Masker Gratis https://t.co/JjP3nSgWRA
1.50343E+18,"@ftrrii1 @WillyFerdinan13 @JunieNie1 @idikms @ProfesorZubairi Orang yang menolak vaksin dan masa bodo amat dengan covid hanyalah orang-orang yg ngerasa si paling kuat. Nanti kalo kena covid ujung-ujungnya minta pengobatan gratis. Bikin susah pemerintah, nambah2in subsidi, nambah2in biaya, uang rakyat dipake buat ngobatin orang yg masa bodo"
1.50331E+18,BANGSAT 2022 MASIH AJA ADA YANG BELUM VAKSIN COVID SEKALI PUN. PADAHAL GRATIS!!!! Nyusahin satu bis
1.50328E+18,"Ada yang berbeda dalam pelaksanaan vaksinasi Covid-19 di Matraman, Jakarta Timur. Setiap warga yang divaksin berkesempatan mendapat minyak goreng dan sayur-sayuran gratis. https://t.co/TKyQN5rwPn https://t.co/UeqSnHtFkJ"
1.50324E+18,"Ada yang berbeda dalam pelaksanaan vaksinasi Covid-19 di Matraman, Jakarta Timur. Setiap warga yang divaksin berkesempatan mendapat minyak goreng dan sayur-sayuran gratis. https://t.co/NytLieBU61"
1.50321E+18,"Polsek Kualuh Hulu melaksanakan gelar Vaksinasi Covid-19 massal gratis untuk Dosis I, II dan III di Geray Vaksinasi Mako Polsek Kualuh Hulu. Senin (14/03) pkl 09.00 wib https://t.co/5sQIkUgLP0"
1.50321E+18,"AYO BOOSTER!

Guna mendukung pemerintah menuju Indonesia sehat dan bebas Covid-19, Senayan City &amp; BIZNET menggelar program gratis vaksinasi booster pada:

Tanggal : 16-18 Maret 2022
Waktu : SESI 1 (09:00-12:00) SESI 2 (13:00-16:00)
Lokasi : THE HALL, lantai 8, Senayan City https://t.co/oVwBZhbL7M"
1.50291E+18,"Warga mendapat minyak goreng gratis pada kegiatan vaksinasi Covid-19 yang digelar Polsek Benda di Mushola Al-Muhajirin, Kelurahan Belendung, Kecamatan Benda, Kota Tangerang, Minggu (13/3/2022). https://t.co/BVns7QYR6a"
1.5029E+18,"@KemenBUMN mohon maaf kini status tlah berubah dr pandemi ke endemi covid, saat nya Mudik gratis dari BUMN di adakan lagi untuk menghindari penumpukan pemudik di tranfortasi lain nya dn juga ada bentuk sosial dari BUMN kpd masyarkt yg akn Mudik 2022 ,mungkin sarat ny vaksin 2-3"
1.50287E+18,"@SBSembiring @CNNIndonesia @Kemenag_RI @Kemendag Vaksin gratis, Pengobatan covid dllnya gratis itu karena yang bayar APBN
Pak mana ada yg gratis, pipis ajja bayar 2 rebu 😎"
1.50286E+18,"Info Vaksin booster covid-19. Gratis.

🗓️ 23 Maret 2022
⏲️ 08.00 WIB
📍 Obelix Hills

Syarat terlampir* https://t.co/DEe5RVdEvi"
1.50262E+18,"@Mishabolot Emang sering main sih anaknya, kemarih buat makan doang trus ngilang

Coba nge vaksin kucing bisa gratis kayak vaksin covid 😥"
1.50225E+18,"Dukung Vaksinasi COVID-19 Pemkab Wajo, Alfamidi Bagikan Makanan hingga Minuman Kesehatan Gratis : https://t.co/TE6dafwd5M"
1.50219E+18,@Rena__Anggraeni Sad di tempat ku gada vaksinasi gratis dari awal covid Ampe sekarang
1.50217E+18,@Boimkayla Presiden Jokowi mengajak semua masyarakat untuk segera divaksin karena vaksin covid itu penting demi mencapai kekebalan kelompok dan ingat vaksin nya gratis!
1.50215E+18,"Kami sudah di boost3️⃣r, kalo kamu?  

#VaksinBooster gratis di Sentra HIPPINDO daftar melalui https://t.co/YHzVFwrq7r atau via JAKI. Hanya sampai 12 Maret 2022.

Supaya imun kuat, terhindar dari risiko terburuk COVID-19. Jangan lupa tetap menerapkan protokol kesehatan 5M

#vaksin https://t.co/ryotJLYwSt"
1.50189E+18,"Vaksinasi Covid-19 di Bandung Jumat 11 Maret 2022, Segera Datangi Polsek Margaasih, Ada Minyak Goreng Gratis https://t.co/QwmYE6Afle"
1.50188E+18,"Posko Covid – 19 Lantamal IX Melayani Vaksinasi Aman,Halal dan Gratis https://t.co/NnyLES8GxF"
1.50185E+18,"Ayo Wujudkan Herd Immunity Dengan Vaksinasi Covid-19 Dosis Lengkap.

Bersatu Melawan Covid-19

Jadwal Vaksin Dosis I, II Dan III
Di Mapolsek Baradatu
Jumat, 11 Maret 2022

Khusus Dosis I Mendapatkan Minyak Goreng 1 Liter Gratis.
( Stok Terbatas )

Jangan Lupa Tetap Patuhi Prokes https://t.co/tFACDHelXP"
1.50159E+18,"@StopPlandemit Jgn naif! Being content memang penting. Tp tetap hrs tau dong what goes to your body. Jgn asal percaya sama org yg bilang ini ""vaksin"" and it's safe n effective or krn ini gratis. Butuh 15 thn setdknya utk buat vaksin. Covid-19 vaksin di buat &lt; 6bln!! U know what's in it? https://t.co/w1PPNla160"
1.50152E+18,"@_fandii_ @rumpoko_ @herodionsimo @txtdrjkt Apalagi ada secara nyata dalam pembukaan UUD’45 , jika negara abai dan mementingkan hal yang rakyat rasa tidak begitu penting maka bisa digugat. Fyi, vaksinasi covid gratis bagi masyarakat bukti pemerintah mengutamakan keselamatan rakyat dan mengakui sbg hukum tertinggi."
1.5015E+18,kenapa pengumuman tempat layanan vaksin covid tetep ada tulisan gratis padahal dari awal juga udah gratis
1.50147E+18,"AYO LAWAN COVID-19 DENGAN VAKSINASI

Jadwal dan Tempat Vaksinasi
Hari Kamis Tanggal 10 Maret 2022
.
.
Gratis 
.
#VaksinAnak
#PatuhiProkes
#CegahCovid
#AyoVaksin
@polda_jambi https://t.co/2ZwMvLgUB2"
1.50139E+18,"Ayo Vaksin !!
Gratis Untuk Masyarakat Lahat
Mulai Dosis I, II Dan Booster ( Untuk Umum )
Dosis I dan II Untuk Anak Usia 6 - 11 Tahun
.
.
.
#PeduliLindungi
#Vaksinasi
#ProtokolKesehatan5M
#pakaimasker
#COVID19
#PPKMMikro https://t.co/nNW3KHiqat"
1.50139E+18,"BUKA MATA DAN NALAR

ADA APA DENGAN VAKSIN SEHINGGA MIGOR DIJADIKAN. UMPAT MIGOR GRATIS DAN TEBUS HARGA MURAH??? 

KAFUNGAN APA YG TERDAPAT PADA VAKSIN COVID-19 SESUNGGUHNYA

HINGGA MIGOR PUN DIPOLITISASI. https://t.co/vbMXFy8zz6"
1.50116E+18,"wkwkwk ada yg nanya ""vaksin kan gratis?"" errrr itu aku habis bahas vaksin hepatitis bukan vaksin cororong alias corona 😭😭"
